longitude,latitude,lat_long_interaction,summer_precip_ratio,coastal_proximity,sand_clay_ratio,total_annual_precip
5.22143,20.39875,-0.30366879096450733,0.20374182262595375,2.4407876587614896,-0.6010686283007015,0.3343583171177615
9.27588,28.78715,0.9831064541591273,0.06957612123488635,0.35995390281751666,1.6920559916996183,-0.1253756681388738
6.89649,29.98888,0.5004469002934354,0.0657074476708601,0.061851720097265674,0.568154430404987,-0.18218541218957304
5.64467,30.8816,0.23989751609419208,0.026790940559515967,-0.15959717487749678,0.568154430404987,-0.35125476775352943
4.0981,31.79996,-0.11280537744900547,0.04140824891236147,-0.3874063504185662,-0.46380817864930185,-0.24057479595197678
6.97794,32.36055,0.6526963101875699,-0.01203672184806,-0.5264667904601286,0.568154430404987,0.35531145726395436
1.30589,35.67727,-0.7840189240521003,0.04888166808339026,-1.3492152210326438,-0.4665975876997793,1.1245622439567189
6.78813,31.18635,0.5395593818897635,-0.06009516333057967,-0.23519372334012734,0.568154430404987,0.12671062793526067
6.04228,31.66465,0.37626039482978074,-1.8153773482273756,-0.35384123484029467,-0.46380817864930185,0.0037344023496204757
-0.58632,25.67554,-1.2781944835692385,0.011346566952779078,1.1318225694682276,-0.6348707923031538,-1.476780951170756
9.26195,26.53673,0.8128013047494719,0.011283417057629317,0.9181950335517972,-0.6348707923031538,-0.7731095986836536
6.78873,31.19133,0.5399804068342967,-0.06009516333057967,-0.23642906644543948,0.568154430404987,0.12671062793526067
0.21127,21.73204,-1.1207067170524303,0.01120506949469667,2.1100505887049184,-0.46380817864930185,-1.9853924378040997
-4.57364,29.8514,-2.2520046752504435,0.013762203906641183,0.09595512775154748,-0.5003209314217819,0.7136746015750919
4.55558,33.66376,0.07188343291533168,0.0096541787205764,-0.8497421897119221,-0.46380817864930185,3.004142470671304
6.96012,29.73615,0.5016426544272166,0.05893432175112291,0.12454414238753879,0.568154430404987,-0.20440810754243488
1.90346,24.46352,-0.7842214079698852,-0.021854997254124237,1.432477298484395,-0.6348707923031538,-0.59791381260337
9.09682,29.49141,0.9931423266242628,0.03500594316603479,0.18525455837029214,1.6920559916996183,-0.31413904822491306
6.92305,31.39511,0.584876096541412,-0.0680669683586557,-0.28697890941743165,0.568154430404987,0.11719686954656287
5.23619,36.45213,0.3726016339408882,0.21698346597258195,-1.541427662515017,-0.4665975876997793,-0.02609446179158054
6.78434,31.18889,0.5387500019355987,-0.06009516333057967,-0.2358237979360094,0.568154430404987,0.12671062793526067
-0.74774,24.2847,-1.3030822329182246,0.0022038241898705954,1.4768355422779549,-0.6348707923031538,-1.3350103502078314
7.96511,30.38979,0.7829490288564984,0.03978115249870151,-0.03759836109765796,0.568154430404987,-0.3347397206783635
7.22857,25.64208,0.328392881292766,0.062026529765960715,1.1401226859950846,-0.6010686283007015,0.2344646549574188
3.28596,22.67475,-0.5602159591197177,-0.025851257683056617,1.8762011311127746,-0.46380817864930185,-0.6558920118545032
-4.43293,30.19533,-2.2305542967985184,0.010959888487207482,0.010639554617004087,-0.46380817864930185,1.0633043208227995
6.06926,31.89784,0.39445470556095774,-0.03711498368007657,-0.4116865478378352,-0.46380817864930185,0.12422371370605016
-2.57217,23.60072,-1.64415634613959,0.0011747582165595426,1.646504212392704,-0.6010686283007015,-1.385106887637323
-1.37439,34.86016,-1.5415961663626265,0.049423339884013054,-1.1465222080242776,-0.32879333585050563,1.3108949913092693
-6.49745,26.97807,-2.5627176853150533,0.008405916130043463,0.8087158516043086,0.568154430404987,-0.520333170976724
4.43625,36.04226,0.1242675560190361,0.21698346597258195,-1.43975495597399,-0.4665975876997793,-0.02609446179158054
1.14211,27.52324,-0.9055174341255264,0.012371011175432179,0.6734805100936534,1.6920559916996183,-1.1743890485343125
10.99365,23.92702,0.9511937785296888,-0.001970775700739543,1.565561952299657,-0.6348707923031538,-0.8591903551382608
9.33684,36.905,1.6047867871193535,0.21698346597258195,-1.6537669862304283,11.807170043351297,-0.02609446179158054
6.78599,31.19178,0.5393197612795662,-0.06009516333057967,-0.2365406938344739,0.568154430404987,0.12671062793526067
9.87905,27.71365,1.0372851623175827,0.01992952403380752,0.6262472408803001,0.568154430404987,-0.6695311031420526
6.06459,31.90183,0.39345452323956254,-0.03711498368007657,-0.4126763106872725,-0.46380817864930185,0.12422371370605016
8.43175,22.56762,0.36790597000322456,-0.011882924937755739,1.902775891528858,-0.6010686283007015,-0.8164202943686111
5.20764,21.91716,-0.24253456155988853,-0.052444935089609554,2.0641295614648794,-0.6010686283007015,-0.5010002068868714
-0.51811,28.19943,-1.274637747943124,0.01271461638691343,0.5057442341135199,1.6920559916996183,-1.2152974752451966
8.25702,30.6154,0.8689979192656985,0.03967540245522266,-0.09356337274213354,0.568154430404987,-0.3470962364746708
9.3687,34.38398,1.424873006463234,0.04414719528271845,-1.028400585556894,-0.946178038768538,0.5014992172750644
5.58237,32.08946,0.278527489583175,0.0642295997520187,-0.45921997069725917,-0.6348707923031538,-0.15370041257580466
5.62043,23.85762,-0.08257776098878634,0.17935542304169605,1.5827773762973807,0.568154430404987,0.171934373657857
6.46343,30.99768,0.4486066814694575,-0.933527113682159,-0.18839208003103938,-0.6348707923031538,0.008645672631008388
5.10941,34.39186,0.2511661120599719,0.00823777114525697,-1.030355305169316,-0.46380817864930185,4.069313992975332
1.43204,26.29762,-0.8556172130309981,0.010664365958498232,0.9775088668673,0.568154430404987,-1.3653316394410668
0.30033,28.1235,-1.0898030231230411,0.012309549413972599,0.5245794955565632,-0.6348707923031538,-1.2520617010492314
2.62642,35.31759,-0.41391049200864094,0.21698346597258195,-1.259992689281902,-0.34193880466735826,-0.02609446179158054
9.88851,27.76358,1.0433448829666787,0.020796915409282378,0.6138615619147904,0.568154430404987,-0.6408777734650548
2.25752,35.41907,-0.5165184274705235,0.21698346597258195,-1.2851659058134437,-0.34193880466735826,-0.02609446179158054
