latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,pays
31.36012,6.05301,342.13,0.38,0.36,2024-03-22,1238,N20,VIIRS,l,2,316.22,5.01,D,0,Algeria
31.40412,5.97878,341.61,0.38,0.36,2024-03-22,1238,N20,VIIRS,l,2,313.1,32.38,D,2,Algeria
31.40289,5.97087,340.46,0.38,0.36,2024-03-22,1238,N20,VIIRS,l,2,315.05,3.21,D,2,Algeria
31.58377,5.95722,342.85,0.38,0.36,2024-03-22,1238,N20,VIIRS,l,2,317.42,6.47,D,2,Algeria
31.59087,5.95982,342.84,0.38,0.36,2024-03-22,1238,N20,VIIRS,l,2,317.76,4.42,D,2,Algeria
31.64486,5.99381,355.89,0.38,0.36,2024-03-22,1238,N20,VIIRS,n,2,314.89,5.98,D,2,Algeria
31.66233,6.06386,340.85,0.38,0.36,2024-03-22,1238,N20,VIIRS,l,2,314.95,5.09,D,2,Algeria
34.43914,5.89302,334.6,0.38,0.36,2024-03-22,1239,N20,VIIRS,l,2,306.05,1.37,D,0,Algeria
32.55336,3.16968,339.96,0.43,0.38,2024-03-22,1239,N20,VIIRS,n,2,313.09,10.54,D,2,Algeria
33.12469,3.32292,339.36,0.42,0.38,2024-03-22,1239,N20,VIIRS,l,2,309.58,1.61,D,2,Algeria
33.12395,3.31853,336.29,0.42,0.38,2024-03-22,1239,N20,VIIRS,l,2,308.37,1.64,D,2,Algeria
32.40072,4.00743,340.91,0.41,0.37,2024-03-22,1239,N20,VIIRS,l,2,311.24,2.26,D,2,Algeria
36.11044,5.70534,332.55,0.39,0.36,2024-03-22,1240,N20,VIIRS,n,2,300.31,2.79,D,0,Algeria
36.73679,3.31249,337.65,0.4,0.37,2024-03-22,1240,N20,VIIRS,n,2,302.29,2.34,D,0,Algeria
36.73352,3.31333,350.95,0.4,0.37,2024-03-22,1240,N20,VIIRS,n,2,302.75,4.5,D,0,Algeria
35.80653,-0.34391,341.19,0.54,0.42,2024-03-22,1240,N20,VIIRS,n,2,307.03,6.45,D,2,Algeria
35.81384,-0.26747,334.29,0.54,0.42,2024-03-22,1240,N20,VIIRS,n,2,301.1,1.97,D,2,Algeria
36.74379,6.25563,336.11,0.4,0.37,2024-03-22,1240,N20,VIIRS,n,2,305.3,5.09,D,2,Algeria
36.44449,6.69589,330.83,0.4,0.37,2024-03-22,1240,N20,VIIRS,n,2,296.72,9.17,D,0,Algeria
36.44548,6.6939,303.9,0.39,0.44,2024-03-23,59,N20,VIIRS,n,2,281.31,0.68,N,0,Algeria
36.43218,6.62342,312.78,0.39,0.44,2024-03-23,59,N20,VIIRS,n,2,283.12,1.53,N,2,Algeria
36.86901,6.97847,298.02,0.38,0.43,2024-03-23,59,N20,VIIRS,n,2,287.07,0.68,N,2,Algeria
36.86855,6.98292,296.19,0.38,0.43,2024-03-23,59,N20,VIIRS,n,2,283.67,0.68,N,2,Algeria
36.79144,7.69234,304.55,0.53,0.42,2024-03-23,59,N20,VIIRS,n,2,285.17,2.06,N,2,Algeria
36.87667,6.94444,302.82,0.38,0.44,2024-03-23,59,N20,VIIRS,n,2,283.01,1.02,N,2,Algeria
36.88112,6.94077,298.23,0.38,0.44,2024-03-23,59,N20,VIIRS,n,2,284.05,0.83,N,2,Algeria
36.88329,6.95869,295.48,0.38,0.43,2024-03-23,59,N20,VIIRS,n,2,282.54,0.74,N,2,Algeria
36.79012,7.70419,310.07,0.53,0.42,2024-03-23,59,N20,VIIRS,n,2,284.5,1.93,N,2,Algeria
36.76195,7.30988,298.9,0.55,0.43,2024-03-23,59,N20,VIIRS,n,2,283.34,0.91,N,2,Algeria
