longitude,latitude,class,elevation,slope,aspect,roughness
8.11531,35.9429,1,0.41466446376912924,0.7194083561264745,1.215611080428167,0.013229257619383138
10.39143,35.16152,0,-0.9480009741653292,-0.7412253214939464,0.7070225233876639,-0.7909878889908802
6.17076,36.13475,1,0.7174790055323422,-0.4805064033656872,0.5282876392600312,-0.4914060841109041
10.58132,34.59817,1,-1.1691036554527545,-0.7423685203908622,1.1882603907484082,-0.7490680043708587
11.08228,35.27,0,-1.1594904953967795,-0.8247899895070685,-0.2685295441736967,-0.8488496051962409
5.33204,35.06403,0,-0.2342238400091843,-0.5725331738873907,0.1174031321402003,-0.5949694636141637
8.74196,36.70601,1,-0.22941725998119677,2.239737741246075,-1.585464749255625,1.6368903923348834
0.19902,33.86151,0,1.472112069926381,-0.6953414738010312,-0.8281927876435677,-0.6268295391346744
1.35591,36.1309,1,-0.8566759536335665,-0.6679291776169504,-1.0773046285579277,-0.12632715903848546
7.16368,35.90795,1,1.1164251478553053,-0.19135519122616382,0.665531363225145,-0.4771311928887948
6.95197,36.86282,1,-1.183523395536717,-0.679602434378192,0.861620286288034,-0.7560465148188227
3.37681,33.12307,1,0.5901046347906733,-0.8247899895070685,0.24659030004297866,-0.8437577584356865
2.95936,33.85604,0,0.767948095826211,-0.1436596789769574,1.4823769100999655,0.28717746515551584
3.21138,34.12408,0,0.7655448058122173,-0.5999075596636116,1.0403551704156668,-0.7042518912661763
3.31333,36.73352,1,-1.1210378551728795,-0.6623486383846771,0.03521599321798752,-0.5746113793385098
-0.26644,35.76072,1,-0.9672272942772793,-0.37249859658275636,-1.1158865343415525,-0.3131082468406201
3.21791,34.87284,0,1.2990751889188306,-0.34208011673908373,0.20697843092419702,-0.5175242556688958
2.20412,35.64306,0,0.6718164952664609,-0.45747064970861423,-1.4168862918566907,-0.4429130278928412
5.57934,35.53373,1,0.48435987417494814,-0.5797351276135985,0.37913971682799097,-0.4783214685005219
10.70494,34.88403,0,-1.0417292847110855,-0.6630376336777687,-1.756149438772145,-0.7414127282107241
2.53835,36.37604,1,0.08781702186597871,2.239737741246075,0.8176632501027634,2.0013154215826745
2.69941,35.61149,0,0.3497756333912979,-0.8149761459571895,-0.4472645762420555,-0.8252923403133112
9.58556,36.1451,0,0.09502689190795999,-0.7789992891133342,-1.3986794486057905,-0.6955910437429998
2.60333,33.04535,0,0.7343020356302985,-0.11691832255620195,-1.2410295205851067,-0.3491519777398013
10.64164,34.68683,1,-1.1090214051029108,-0.6569200975511835,0.7255327190974465,-0.7367477918817117
0.43588,35.96037,1,-0.3952442709467658,-0.06717614465451938,0.0006017097678266581,0.9168094227809966
5.84101,34.6742,1,-1.1306510152288545,-0.8247899895070685,1.4766501245923633,-0.8062330897278844
9.97134,36.2038,1,0.13107624211786628,2.011034317671641,0.7662381660636112,1.4568793541965368
2.03777,35.68613,0,1.0707626375894241,-0.40374545916838644,1.340562705342502,-0.34933285392115626
-1.11943,35.37064,1,-0.9936634844312106,-0.7356646061165195,-1.1084801777704574,-0.5846174969789582
5.20248,35.98317,0,1.0563428975054616,-0.04679337498970304,0.11417343814855822,-0.3471661678122267
2.2471,35.62915,0,0.5660717346507358,-0.4318375987876877,-1.604490962218069,-0.58526413073468
4.99929,33.85793,0,-0.37601795083481576,-0.6928871161478273,0.09868522765096345,-0.5212373965365904
3.72749,34.20928,0,0.6862362353504234,-0.5268351864673789,-0.9662690480448487,-0.5362080389959754
0.69021,36.06592,0,-0.842256213549604,0.5912055323696991,1.167241564146029,0.7494254899119578
8.77387,34.64432,1,-0.12607578937946537,-0.7506998056225674,1.119180356337098,-0.7354418016759058
4.5944,36.6528,1,1.1668942381491743,1.5346934554705944,0.9727681538122284,2.320252694868422
4.74381,36.55496,1,1.1140218578413117,1.8320949588996625,-1.53034144294525,2.320252694868422
