longitude,latitude,class,prec_winter,tmax_winter,tmin_winter,prec_spring,tmax_spring,tmin_spring,prec_summer,tmax_summer,tmin_summer,prec_autumn,tmax_autumn,tmin_autumn
8.04505,35.38662,1,-0.3971602595944118,-1.831912661298002,-1.2606263847733303,0.41151663707452185,-1.2459078151994258,-1.35114055922988,2.6623742925386886,-0.9449585492281731,-1.2543222867199102,-0.06087654941290934,-1.6776570708388703,-1.2900119110546766
6.09544,35.23218,0,-0.5111097396165849,-2.36718931563583,-1.7974855746456464,-0.042944487026227045,-1.8820965574579893,-1.965863694787886,0.9975802401199472,-1.6554064217936435,-1.9491692618986782,-0.049427651401345904,-2.352094587376279,-1.9203335213187063
0.29478,33.42769,0,-0.8387862264351849,-0.9817673867614523,-1.7176821815565184,-0.6582729578302348,-0.11894490034140208,-0.8607434510880995,0.5349447395616868,0.22859608471330678,-0.233573632917475,-0.8653536402169246,-0.7567904617204891,-1.3177183554618874
-0.45388,35.69924,1,-0.2269819284462594,1.064878644530242,0.560341948442229,-0.2453655672449903,0.15976635817187293,0.13386476824170676,-1.124896164147263,-0.8344444357179884,-0.53487895843747,-0.6038095444364671,0.22892590860341158,-0.06400174603562962
9.79839,35.4817,0,-0.5850105297809078,1.0082022928944732,1.1407302618177062,-0.5369430543490658,0.9292517892846113,0.7278668992303413,0.09261768356658841,0.833792420602413,0.6641932553665965,-0.4116373881627832,0.8839084967791627,1.0026963636419586
-0.26806,35.80895,1,-0.24023588313540462,1.178231347801783,0.8940652286331282,-0.5326474112926531,0.19612000058664553,0.3894238245972825,-1.160064371334851,-0.802868974715078,-0.3995990163672686,-0.5514837708156354,0.42347519221997226,0.13686997591664168
3.36751,33.48651,0,-1.0051777120771064,0.019514825470484262,-0.9921967898371722,-1.1461348837354135,0.9959001337116995,0.12695776671858203,-0.8306719144622918,1.2968991819784226,0.8117713739886339,-0.970938093070983,0.4169902160994227,-0.39647907892215284
2.20132,34.17754,0,-0.5627484736011857,-1.6933704684105642,-2.123954000919352,-0.41789247771336957,-1.0580806627230896,-1.8760726749872783,1.2591128752769767,-0.3976505585110703,-1.1190423446497086,-0.25686500017109876,-1.5544425245483822,-2.0242326878457453
4.15409,33.81059,0,-1.0012761155711634,0.03210957027843344,-0.6221992400603056,-1.1379819357213794,1.0564895377363244,0.3963308261204054,-0.8925877737337995,1.2863740283107856,0.9286040512310817,-0.9427822272492508,0.5207498340282517,-0.14019446815546005
1.35708,35.33971,1,0.04090835744694032,-1.0447411108011964,-1.0865098907606872,0.18980900196987857,-0.8641945698442899,-1.3925825683686224,0.1332345047881915,-0.10820883265106497,-0.8915260784407308,-0.15848917195243015,-0.912429888613737,-1.3662046331745052
6.8739,34.47677,0,-1.0355298149655001,1.4049367543448632,1.097201138314545,-1.1861983064241077,2.201629273801737,1.8606151490226215,-1.2001858807559496,1.9652464398733427,2.023141764344538,-1.0823741890027136,1.733440368571473,1.4667793074627271
3.32759,36.67812,0,0.6808270655409144,1.0207970377024207,0.7199487346204849,0.9940579469736975,-0.003825032694612722,0.04407374844109804,-0.07579352597339306,-0.8818076272223535,-0.4118971929191038,1.0988561314355647,0.416990216099421,0.3031086423599033
6.752,35.84381,0,-0.354931241646193,-1.1329043244568382,-1.144548722098235,0.541613156222898,-0.530952847708852,-1.0196044861199445,1.918888477575448,-0.07663337164815447,-0.7746934011982856,-0.05036050120788948,-0.8475801274082191,-1.1376264668150222
6.42064,36.79866,1,3.099815023206029,-0.35832751876798363,0.5458322406078412,2.204464072563761,-1.2034952323821906,-0.39106734751569233,1.171935321170671,-1.7185573437994603,-0.8669297253370588,2.5847556021826628,-0.8929749602520815,-0.015515468323013619
10.67519,34.74155,1,-0.6229936797565967,1.064878644530243,1.336611317581929,-0.9501134630932859,0.1718842389767998,1.0801239769096467,-1.0560456769069395,-0.671304553869621,0.6641932553665965,-0.6154280526066481,0.6439643803187397,1.6260913628041842
3.79848,34.25929,0,-0.8677039129632388,-0.7613593526223449,-1.1953326995185891,-0.7618066373175155,-0.03411973470692673,-0.5430213810244118,-0.18971875814455502,0.4390991580660407,-0.006057366708497098,-0.6747928164408385,-0.4325416556928909,-0.985241022575366
4.26159,36.79288,1,1.956648157615314,0.006920080662536757,0.5240676788562613,1.5730926724736325,-0.530952847708852,0.05788775148734568,0.3759447719072986,-0.802868974715078,-0.19667910326196603,2.6396256689105595,-0.11477782578584048,0.21306269803647027
4.12636,36.62633,1,1.697593823731406,-0.2638669327083639,0.48779340927029413,1.5722159979481498,-0.5673064901236262,0.18221377890357257,0.433898031079592,-0.7344554758754406,0.11077531053394901,2.0754062289634234,-0.27041725267909006,0.4070078088869398
9.22498,37.01746,1,1.6388977951957422,0.23362548720561785,0.7924972737924197,1.147386003283505,-0.47036344368422717,-0.02499626679013737,0.3313653263769723,-0.7818186673798029,-0.33195904533216664,1.1422772022894623,-0.11477782578584393,0.44856747549775594
4.54946,36.72961,1,1.90156685561009,-1.3470149861919694,-0.43357303821327553,2.364805334458214,-1.6215621201521022,-0.8745574541343476,1.1506361762446398,-1.565942615618731,-0.7992897543019585,2.3433955431225715,-1.5155326678250711,-0.5488645231618081
3.44283,36.28972,0,0.5871314442115411,-0.5220592012713171,-0.2667113981178257,0.560023015264039,-0.45824556287930346,-0.3565323399000723,0.28876719122958033,-0.3976505585110703,-0.34425722188400515,0.5607571379487036,-0.3158120855229524,-0.38262585671854743
6.62575,36.39282,1,0.8917426371406643,-0.8432251938740146,-0.34651479120695367,1.045254925953259,-0.9611376162836881,-0.8607434510881005,0.7008792666896928,-0.6765671307034373,-0.8607806370611395,0.6798258430689559,-0.8216402229260088,-0.6596903007906483
2.29195,36.21386,1,0.6366472666444108,0.4414387765367735,0.7199487346204849,0.5687019887273839,-0.02200185390200145,0.244376792611686,-0.1852607871972526,0.12334454803694263,0.1353716636376211,0.7179888970993686,0.3651104071350056,0.3377416978689158
6.9042,34.44403,1,-1.0355298149655001,1.4049367543448632,1.097201138314545,-1.1861983064241077,2.201629273801737,1.8606151490226215,-1.2001858807559496,1.9652464398733427,2.023141764344538,-1.0823741890027136,1.733440368571473,1.4667793074627271
7.72984,36.31142,1,1.0330032671235971,-1.315528124172097,-0.9123933967480442,1.2970320820999481,-1.3549687424437518,-1.2958845470448908,0.9376456150599907,-1.0923107005750832,-1.4572421998252152,0.5064808155569405,-1.2172237662796797,-1.0337273002879839
-0.25761,35.77311,1,-0.24023588313540462,1.178231347801783,0.8940652286331282,-0.5326474112926531,0.19612000058664553,0.3894238245972825,-1.160064371334851,-0.802868974715078,-0.3995990163672686,-0.5514837708156354,0.42347519221997226,0.13686997591664168
