longitude,latitude,class,soil_unit_id,COARSE,SAND,SILT,CLAY,TEXTURE_USDA,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND,TEXTURE_SOTER_F,TEXTURE_SOTER_M,TEXTURE_SOTER_V
3.42718,36.49427,1,1127,-0.7883232837665459,-1.0940082301986387,0.835963883430944,1.1285044274792868,-1.4599934514601511,0.8619023950329887,0.8526540230671696,-0.29325634500715925,1.2346300597814872,-0.17981555338773145,-0.6673596287823333,0.3809604165716442,-0.04211583875273102,1.3814280466806492,1.3938868265977944,0.9842952706749751,-0.36116292554754104,0.8839649082496458,1.6222908839010055,1.5021444560816386,0.264563429046362,0,1,0
5.10841,34.39095,1,1964,0.17244388237703748,0.306072250606466,0.18825267871106754,-0.31913359369818095,0.15712229391428048,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.15669980936332625,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.36116292554754104,-0.13109487049127191,2.55428586760894,-0.5411557034614207,0.264563429046362,0,1,0
6.15229,34.82702,0,1124,-0.9255757360727721,-0.16062124299523553,0.5583733671224255,-0.05592668075682315,0.15712229391428048,0.6836008061421825,-0.2326198764704978,-0.818797795932085,1.414298069640483,-0.3810962143179347,-1.3293579833295697,0.20174034125998738,1.156726910398988,1.2237314591733035,1.2472197874097977,1.0290505591774028,-0.36116292554754104,0.8839649082496458,1.304048519856455,1.6096867291486228,0.264563429046362,0,1,0
7.40749,34.03008,0,1868,0.44694878698948987,-0.16062124299523553,-0.27439818180312986,1.1285044274792868,-1.4599934514601511,-0.47536058440935763,0.9430934248517494,-0.8681048948149447,1.6838005127913012,-0.2347102196054196,-0.6673596287823333,0.3809604165716442,-0.5416336508992805,-0.037841240885462854,2.9338907380717596,0.805274116665264,-0.36116292554754104,-0.13109487049127191,-0.6054047972695757,-0.4336135746196575,0.264563429046362,0,1,0
2.22444,34.16748,0,1834,0.17244388237703748,0.306072250606466,0.18825267871106754,-0.31913359369818095,0.15712229391428048,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.15669980936332625,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.36116292554754104,-0.13109487049127191,2.55428586760894,-0.5411557034614207,0.264563429046362,0,1,0
4.71393,35.47942,0,1872,0.44694878698948987,0.3838544995400829,-0.4594585260088089,0.4704871451258924,0.5614012302578885,0.5944500116967795,0.4004559360215598,-0.9474772629282037,1.3244644930733098,-0.8202539803234666,0.6566370803121396,0.560180491883301,-0.09206761996738597,1.8545178092026866,1.8338879441617846,0.9842952706749751,-0.36116292554754104,-0.13109487049127191,1.304048519856455,1.2870602945482594,0.264563429046362,0,1,0
1.46891,33.80073,0,1834,0.17244388237703748,0.306072250606466,0.18825267871106754,-0.31913359369818095,0.15712229391428048,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.15669980936332625,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.36116292554754104,-0.13109487049127191,2.55428586760894,-0.5411557034614207,0.264563429046362,0,1,0
10.20876,35.55254,1,31952,-0.3765659268478673,0.3838544995400829,-0.1818680097002904,0.07567677571385574,0.15712229391428048,1.129354778369198,-0.05174107290133849,-1.0388757387336223,1.414298069640483,-1.241113415190429,-1.3293579833295697,0.3809604165716442,1.6562447225455372,0.829489990404939,0.8805521894398058,0.9842952706749751,-0.36116292554754104,-0.13109487049127191,0.8266852989676063,-0.11098720411939242,-1.4630558770194673,0,1,0
9.67367,37.28048,0,31827,2.0939782146642045,-0.3939679897960863,-0.1818680097002904,1.3917113404206447,-1.4599934514601511,1.218505572814601,1.1239722284209086,-0.7490463426450562,0.965127616630669,-0.41769265846306014,-0.6673596287823333,0.560180491883301,0.3574984109645086,0.829489990404939,0.8805521894398058,0.626252962655553,-0.36116292554754104,0.8839649082496458,-0.6054047972695757,-0.4336135746196575,0.264563429046362,0,1,0
2.50491,33.10065,0,1315,0.17244388237703748,0.306072250606466,0.18825267871106754,-0.31913359369818095,0.15712229391428048,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.15669980936332625,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.36116292554754104,-0.13109487049127191,2.55428586760894,-0.5411557034614207,0.264563429046362,0,1,0
